aweme_id,aweme_type,title,desc,create_time,user_id,sec_uid,short_user_id,user_unique_id,user_signature,nickname,avatar,liked_count,collected_count,comment_count,share_count,ip_location,last_modify_ts,aweme_url
7376620283370736959,0,三官殿地名来历#上热门 #民间故事传说#了解地方风土人情#探索地方历史文化变迁# #民间故事传说 @丹江口人文地理（猪哥） @均州民俗馆 @十堰晚报,三官殿地名来历#上热门 #民间故事传说#了解地方风土人情#探索地方历史文化变迁# #民间故事传说 @丹江口人文地理（猪哥） @均州民俗馆 @十堰晚报,1717503256,4278943564707934,MS4wLjABAAAAWOY0RTXZZXGmRklpoakUIQUITe4Lv2GdGdakU4TeNM38Jak1YTR36__et5PhL0hM,,,,三官文化,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_02d41bcbaee84da68a725cbb1f9f80fc.jpeg?from=327834062,80,15,10,17,,1717587285546,https://www.douyin.com/video/7376620283370736959
7376622333735357750,0,塔在，历史就在，文明就在！今天带大家一起了解中国古塔的前世与今生，有「塔」才有故事。大家也可以说说你们城市的中国古塔~ 部分素材来自于网络哦，科普视频，希望对大家有用～ #塔 #中……版本过低，升级后可展示全部信息,塔在，历史就在，文明就在！今天带大家一起了解中国古塔的前世与今生，有「塔」才有故事。大家也可以说说你们城市的中国古塔~ 部分素材来自于网络哦，科普视频，希望对大家有用～ #塔 #中……版本过低，升级后可展示全部信息,1717503737,1698078294806135,MS4wLjABAAAA88nh8XDepbN2eMfbHrWysDnkBUSJicj_zL0vpvOBbPjcQ8YYAP9CEPtoqVL62y0B,,,,Q访,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_784bac0373c20169da1496efb9d7aa28.jpeg?from=327834062,4,1,0,0,,1717587285546,https://www.douyin.com/video/7376622333735357750
7376794767172177190,0,从古希腊到20世纪初的西方世界和西方文明，《西方文明4000年》文聘元著#西方国家#文化史#历史#余果读书,从古希腊到20世纪初的西方世界和西方文明，《西方文明4000年》文聘元著#西方国家#文化史#历史#余果读书,1717543894,70945966373,MS4wLjABAAAAxCBH3Jhrq6_nsx7xUoSuIDfa7q4Oo3y2o7-2KLI1-KM,,,,余果读书会,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_d425f0258f1b414ba4f13db37ece8c22.jpeg?from=327834062,5,0,2,0,,1717587285546,https://www.douyin.com/video/7376794767172177190
7375924601416650038,0,#艾跃进教授经典演讲 #晚清历史 #不平等的条约,#艾跃进教授经典演讲 #晚清历史 #不平等的条约,1717341284,1207736629723705,MS4wLjABAAAAP6v9GQFni1AXWDvOt3jV9bq7s3ZFIwAg2sNV5c4nQyadnsvm3S51I6miv20Aew6I,,,,一号,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_o0YkAB0DQtE7AASmA2AI9DfeSbA0c0ACAnaCgW.jpeg?from=327834062,129,5,5,9,,1717587287336,https://www.douyin.com/video/7375924601416650038
7376095834292784396,0,十年寒窗苦读书，只为金榜题名时！#历史文化#历史知识#历史#科举考试#贡院#老照片#博物馆,十年寒窗苦读书，只为金榜题名时！#历史文化#历史知识#历史#科举考试#贡院#老照片#博物馆,1717381161,804488427348571,MS4wLjABAAAADXWRczKmOO8BXavyDvQkF8UTB-oOg3LAaRxRl1ovzdQ,,,,台州市总工会,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_01c3fda8cc8540fb97ad4229d547f159.jpeg?from=327834062,3019,1151,43,606,,1717587287339,https://www.douyin.com/video/7376095834292784396
7376570090822602011,0,中国最古老的十大建筑#故宫  #长城  #秦始皇陵,中国最古老的十大建筑#故宫  #长城  #秦始皇陵,1717491568,1179123944525987,MS4wLjABAAAAtpUvP1XmsMD2P2avh6-Sj6JhAzHD74jVITFb6mYPS_rA0rAWwdC8n8cdtNVNNyJY,,,,房明震,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_de0b8f13214dbe9c5e056c4eff13a41c.jpeg?from=327834062,51,3,7,3,,1717587287340,https://www.douyin.com/video/7376570090822602011
7376207087484882214,0,操之过急的隋炀帝 #唐朝 #隋唐英雄 #百家讲坛 #青少年课外知识讲堂 #青少年必备文化常识,操之过急的隋炀帝 #唐朝 #隋唐英雄 #百家讲坛 #青少年课外知识讲堂 #青少年必备文化常识,1717416001,893275815546880,MS4wLjABAAAA2v5vZ9sZ9vip5Mw7wOJ1JD3TVsKyxz9WiT_T6lPr9Kc,,,,阿南木子,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_o8dHAIiAuQy0ykBAijAlWJZBXABAqI5PSEPsb.jpeg?from=327834062,33,5,2,1,,1717587287340,https://www.douyin.com/video/7376207087484882214
7375024170339536169,0,为您梳理毕节地区的古代政权沿革#贵州毕节#行政建制#历史文化#余哥有故事,为您梳理毕节地区的古代政权沿革#贵州毕节#行政建制#历史文化#余哥有故事,1717335000,2615083580787379,MS4wLjABAAAA7mW7XoF9a43_SMZI6Upe5FQLqtGDz4tfN9-xG_mVgEEE_CoywaZZjqr6vjuUQ-An,,,,余哥有故事,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oQnMcrezAAAKA7veAIeCVLEnTbv4QyiDBBEBWQ.jpeg?from=327834062,284,76,26,21,,1717587287340,https://www.douyin.com/video/7375024170339536169
7376461077829176630,0,安济桥在一定意义上是衡水“历史记忆的符号和城市文化发展的链条”#安济桥 #一座桥一座城 #文化传承 #创业路上的我们 #商业思维,安济桥在一定意义上是衡水“历史记忆的符号和城市文化发展的链条”#安济桥 #一座桥一座城 #文化传承 #创业路上的我们 #商业思维,1717466193,61336152496,MS4wLjABAAAA6gy6f23ShTQziN9Eie3ri54emXiYq13f75QD6-w1CTg,,,,白酒阅将军,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_bad6c287d990940cb24de8708655c5a9.jpeg?from=327834062,52,5,14,14,,1717587287340,https://www.douyin.com/video/7376461077829176630
7376632436169428243,0,“三皇”可不是指三位皇帝，一分钟给你讲清楚#传统文化 #文史 #三皇五帝 #知识推荐官 #父母必看系列,“三皇”可不是指三位皇帝，一分钟给你讲清楚#传统文化 #文史 #三皇五帝 #知识推荐官 #父母必看系列,1717506092,2118079858348240,MS4wLjABAAAAW8shddUiT6Drk0ATwnBtOXxAS1vOqHeHeXm1hHHm-fGyLZ6mT3vH1IXZ2X6Euqyl,,,,六如老师讲文史,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oUcxSzgObAITxsBfAn9mkiCOdDANeAAQ0LAQyJ.jpeg?from=327834062,42,33,2,2,,1717587287345,https://www.douyin.com/video/7376632436169428243
7375838696962133263,0,美国真正的阴谋，侵蚀了我们40年！ #中华文明 #国学 #历史 #美国 #涨知识 @DOU+上热门,美国真正的阴谋，侵蚀了我们40年！ #中华文明 #国学 #历史 #美国 #涨知识 @DOU+上热门,1717329600,3996103382416317,MS4wLjABAAAAlJf8P2AUCWWwHBKqNZkSkrqma9kpuQMphlsMennUxEjk3h4gjqHfEyMKNw2mE8v-,,,,老庄没文化,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_o8jX3fAQAf7iAItEtEXMAMBMAsELABqB8mrBTe.jpeg?from=327834062,216,57,16,49,,1717587287346,https://www.douyin.com/video/7375838696962133263
7376627056655764799,0,#金锁玉关 #风水玄学 #风水 #玄学文化 #易学智慧  北京做都城前，和北京做都城后。懂历史的可以对比一下，王朝的好与不好。,#金锁玉关 #风水玄学 #风水 #玄学文化 #易学智慧  北京做都城前，和北京做都城后。懂历史的可以对比一下，王朝的好与不好。,1717504834,101421497400,MS4wLjABAAAAe6n3kD57acZSQmAHybeI2nJp65cHP8Z-ggj0t1x3cxY,,,,百悟居士~李敏,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_3139c00075ca54470da3a.jpeg?from=327834062,19,2,0,0,,1717587287346,https://www.douyin.com/video/7376627056655764799
7375836402036018482,0,#帛书道德经#道家文化 #马王堆汉墓#考古发现 #历史揭秘,#帛书道德经#道家文化 #马王堆汉墓#考古发现 #历史揭秘,1717320749,84802760155,MS4wLjABAAAAAdadtZFANbtedEIXckRizbAQq0W6HvvZyHHGf2BuJcM,,,,知古鉴今,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_39ba43bab57b7c20874f00d7d350f0ac.jpeg?from=327834062,370,125,13,47,,1717587287346,https://www.douyin.com/video/7375836402036018482
7376624119477046579,0,中国最神秘的王朝：元朝。揭开了九位帝王的神秘面纱。 #趣味历史 #中华文化 #弘扬国学经典文化 #帝王 #历史冷知识 #历史 #古人 #图说历史 #国风国学 #炎黄子孙,中国最神秘的王朝：元朝。揭开了九位帝王的神秘面纱。 #趣味历史 #中华文化 #弘扬国学经典文化 #帝王 #历史冷知识 #历史 #古人 #图说历史 #国风国学 #炎黄子孙,1717504180,1445178364928380,MS4wLjABAAAAVuU2YXYUrdKldK32xu9XcwG4W6qCanho18i1x4pSZiKWaYJ1byHKj9Km21FAcQ3u,,,,十全武功的林婉,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_51af95ab363b4f979ad68b0484f16c6e.jpeg?from=327834062,3,0,0,0,,1717587289093,https://www.douyin.com/video/7376624119477046579
7376115869233057063,0,洛阳文化古韵长， 迎风斗雪自芬芳。 千年古都传佳话， 宣传助力更辉煌。民间眼中的洛阳历史文化，#洛阳 #洛阳旅游 #洛邑古城 #西安 #大唐不夜城,洛阳文化古韵长， 迎风斗雪自芬芳。 千年古都传佳话， 宣传助力更辉煌。民间眼中的洛阳历史文化，#洛阳 #洛阳旅游 #洛邑古城 #西安 #大唐不夜城,1717385818,111003477860,MS4wLjABAAAAMslIVuoqYH4q3yT5l5OGWATSrvevPHlw-RkYdQo70og,,,,在路上,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_2d0c900074363436ec420.jpeg?from=327834062,107,1,22,3,,1717587289096,https://www.douyin.com/video/7376115869233057063
7376177471743429922,0,#国学文化 #传扬中华文化 #中医养生 #每天跟我涨知识,#国学文化 #传扬中华文化 #中医养生 #每天跟我涨知识,1717400167,4400678412230712,MS4wLjABAAAAmhnSPNlvWtsauoOQki7FzuMq-0fFSzc9CJgAN4K0WSs61U9huqYaVuJlehpQAxZc,,,,福达（书在橱窗）,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_owq4AnjQwA8uAexbAgp7zCkeoN9c3AspDg5CAK.jpeg?from=327834062,79,12,6,11,,1717587289097,https://www.douyin.com/video/7376177471743429922
7375878215279168787,0,清朝关外的“三京”“三陵” 记录旅游及生活中的美好时光自驾游#历史古迹 #文化旅游 #治愈系风景 ,清朝关外的“三京”“三陵” 记录旅游及生活中的美好时光自驾游#历史古迹 #文化旅游 #治愈系风景 ,1717330494,2599701456633679,MS4wLjABAAAAyoxQeeERlJqiPvdJxHUqz0LPAPXx9DO2Cxex7jI8fdbEE4N-tpuByB7NBsCfq9vr,,,,竹径通幽,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_c2185a0525ec4663a6ab567778472dda.jpeg?from=327834062,421,57,124,66,,1717587289097,https://www.douyin.com/video/7375878215279168787
7376853989599595802,0,为什么说天下史姓以溧阳为宗#溧阳 #历史 #祠堂 #史侯祠 #文化传承 ,为什么说天下史姓以溧阳为宗#溧阳 #历史 #祠堂 #史侯祠 #文化传承 ,1717557685,67853163300,MS4wLjABAAAAbofLAIoLXT8Bg6M0WuN-C4_ydFAhtWdbIUGNgXOEsTA,,,,阿勇说,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_0756c9c90e14bfd0debafd182a2aee53.jpeg?from=327834062,107,22,22,41,,1717587289097,https://www.douyin.com/video/7376853989599595802
7376086519955721535,0,“泱泱中华，历史何其悠久，文明何其博大，这是我们的自信之基，力量之源。”谈及文化传承发展，习近平总书记总是饱含深情。文化传承发展座谈会召开一年了，重温历年来总书记关于文化传承发展的重要论述。,“泱泱中华，历史何其悠久，文明何其博大，这是我们的自信之基，力量之源。”谈及文化传承发展，习近平总书记总是饱含深情。文化传承发展座谈会召开一年了，重温历年来总书记关于文化传承发展的重要论述。,1717378992,101244616440,MS4wLjABAAAA42a-QxNgpm69_FF-a27176yGckATiKan0FjkWz_8Di4,,,,淮安警方,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_35fcdc3fa0a06f8b431e9261f4c5b451.jpeg?from=327834062,409,7,4,4,,1717587289102,https://www.douyin.com/video/7376086519955721535
7376525640524172563,0,“泱泱中华，历史何其悠久，文明何其博大，这是我们的自信之基、力量之源。”谈及文化传承发展，习近平总书记总是饱含深情。文化传承发展座谈会召开一年了，重温历年来总书记关于文化传承发展的……版本过低，升级后可展示全部信息,“泱泱中华，历史何其悠久，文明何其博大，这是我们的自信之基、力量之源。”谈及文化传承发展，习近平总书记总是饱含深情。文化传承发展座谈会召开一年了，重温历年来总书记关于文化传承发展的……版本过低，升级后可展示全部信息,1717481230,1125494436678695,MS4wLjABAAAApy2Gcu9S5XPaRQSaownbADmmXNT8nmnLwRqEDBdINnGZtNEz-hHY8HzBx_JpVKUT,,,,方志四川,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_9ddfc513a252495288c7792f8fdb4663.jpeg?from=327834062,669,3,0,3,,1717587289103,https://www.douyin.com/video/7376525640524172563
7376902458301222180,0,秀才笔下一段历史，无论何时，谨记先辈教诲，不可忘却先辈的苦难与付出。#家谱文化 #宗族文化 #传统历史文化 #真实历史 @抖音小助手,秀才笔下一段历史，无论何时，谨记先辈教诲，不可忘却先辈的苦难与付出。#家谱文化 #宗族文化 #传统历史文化 #真实历史 @抖音小助手,1717568957,104454855061,MS4wLjABAAAAeU19nA_66b3WN6UF6oDlLU99IxlX52A229FaVmgpOao,,,,江南客,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_f0cefb27354cba8a473b71264d23c06b.jpeg?from=327834062,16,2,5,0,,1717587289103,https://www.douyin.com/video/7376902458301222180
7376417308564131126,0,朱氏家族历史来源#朱氏,朱氏家族历史来源#朱氏,1717456008,96768292171,MS4wLjABAAAA_7b1EEv95U-x0iCwGUILkobreZaOmmI__DjCZ28x7gw,,,,朱氏文化传播,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_okKt1MlOIiHcALyCLAEIAABzepArEeGpBQWe7r.jpeg?from=327834062,495,21,56,11,,1717587289103,https://www.douyin.com/video/7376417308564131126
7376534963308563748,0,#为什么全世界都不认同洛阳蹭抢丝绸之路的起点！#,#为什么全世界都不认同洛阳蹭抢丝绸之路的起点！#,1717483391,479863597437856,MS4wLjABAAAAUcGEP0GfrML5UgVoNREF6DDYL72YfOpzWuoQ-OP3_dk,,,,◢◤孤山✨夜话◢◤,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oYBAToqwIEP4BPRkKIZiAaBgAhimgAlBCADAM.jpeg?from=327834062,321,10,309,6,,1717587289103,https://www.douyin.com/video/7376534963308563748
7376609636151086355,0,毛主席的三个贵人 #杨昌济   #王季范   #李大钊  #伟人故事 #历史,毛主席的三个贵人 #杨昌济   #王季范   #李大钊  #伟人故事 #历史,1717500783,1313269501927596,MS4wLjABAAAAtTv8RYzO-jG-lwUXqYFwQK91Ahh-Wks4XTwcPXK83alhzniPXoqrLlxyW9WLLY61,,,,杨慧教授讲学,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_ogAAAbisXg39nAAQAYdDAGCNUAleIem0l8gQAE.jpeg?from=327834062,9798,2204,3,1155,,1717587290815,https://www.douyin.com/video/7376609636151086355
7376778059644489010,0,#日本  日本对中国的侵略是一段极其惨痛的历史，永远不能被遗忘。他们用残忍的手段烧杀抢掠，制造了南京大屠杀等无数血腥惨案，无数同胞惨遭屠戮，山河破碎，百姓流离失所。他们的暴行践踏了……版本过低，升级后可展示全部信息,#日本  日本对中国的侵略是一段极其惨痛的历史，永远不能被遗忘。他们用残忍的手段烧杀抢掠，制造了南京大屠杀等无数血腥惨案，无数同胞惨遭屠戮，山河破碎，百姓流离失所。他们的暴行践踏了……版本过低，升级后可展示全部信息,1717540002,1460585941707352,MS4wLjABAAAALtclm9Uqrj7cb0ugTL3vgkqKS_ZLa3CiGISTVeDClOphH5rk26RXktrx0vRcOEpn,,,,大自然馈赠,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_okeMEXAAEDwFvCyAeAxIlS5A7WPKDBAsBfaQgG.jpeg?from=327834062,10616,1033,1952,515,,1717587290815,https://www.douyin.com/video/7376778059644489010
7376259611604585762,0,龙脉回首之地 霍地石桥最早、洞天龙首居先#历史文化 #云游山海为宁而来 #宁德旅游 #旅行推荐官 @文旅宁德,龙脉回首之地 霍地石桥最早、洞天龙首居先#历史文化 #云游山海为宁而来 #宁德旅游 #旅行推荐官 @文旅宁德,1717471860,1605699881153224,MS4wLjABAAAAxeE9qZa54QPDypFSDX6Udb3uuZqJUsGrBfjWu5HCyajXQvcgJ3cety0duVChUPw8,,,,宁德小智,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_98cea9adc8b14ab96a5b5226c068f833.jpeg?from=327834062,296,46,12,16,,1717587290815,https://www.douyin.com/video/7376259611604585762
7375860603933527347,0,过昭关 伍子胥过昭关，一夜愁白头 #属于我的初夏开场白  #一见爱上传统文化 #传承有新人 #艺术在抖音 #历史,过昭关 伍子胥过昭关，一夜愁白头 #属于我的初夏开场白  #一见爱上传统文化 #传承有新人 #艺术在抖音 #历史,1717326381,3861081915145140,MS4wLjABAAAAuSF9uk_qPVcByy9W6JoIgAQ0KVMMW91xdC8YyFLDnZmdw5JLst-aSZvMhjaw-akM,,,,小宇视角,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oYHaARtzCEMneFzAVyk5ACw2WCaA4hTAfAAQIg.jpeg?from=327834062,460,31,50,8,,1717587290815,https://www.douyin.com/video/7375860603933527347
7376464778685926656,0,没有易服 传统留发#道家文化 #修行 #玄学 #修真 #道家养生 @天心进道 @天心闻道,没有易服 传统留发#道家文化 #修行 #玄学 #修真 #道家养生 @天心进道 @天心闻道,1717467061,102832973269,MS4wLjABAAAASCr_4QspMuZtHGws66Zfwni84l17WXAK5ibO_cbcywQ,,,,天心问道,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_46324a05550929ccc1d23894341807f1.jpeg?from=327834062,1404,102,165,21,,1717587290815,https://www.douyin.com/video/7376464778685926656
7376856111153990946,0,古科学#道家文化 #易学智慧 #国学文化,古科学#道家文化 #易学智慧 #国学文化,1717558165,1789661074172862,MS4wLjABAAAAJrzJycG9dqRWUAEobKyOWFDCkpAnuWlOZ-Ag2G_KsSkXTEMBPX0uJiG7TjliLGw9,,,,海清（渇咨询）,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_os8nvAAYmBAeh7uJCXeDg9n7AJA9ydAQIrboCM.jpeg?from=327834062,52,21,4,9,,1717587290815,https://www.douyin.com/video/7376856111153990946
7376581464202267954,0,跟着总书记探寻中华文明｜藏在胡同里的古都文化 #秀我中国,跟着总书记探寻中华文明｜藏在胡同里的古都文化 #秀我中国,1717494220,706358672887956,MS4wLjABAAAA5zgyjzcf-QAYOB4o8-ubEdZj6YVf1YUjmr2p9Efc1NE,,,,秀我中国,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oUn3AStzCEApeYyA0Jx8Bo6ZDCXA6hKAfAA8Ig.jpeg?from=327834062,24,5,0,5,,1717587290815,https://www.douyin.com/video/7376581464202267954
7376448199764102427,0,辽代历史文化博物馆 — — — #文物 #艺术欣赏 #国家文物,辽代历史文化博物馆 — — — #文物 #艺术欣赏 #国家文物,1717463212,2643638731699086,MS4wLjABAAAA8u5EjQkOfOOvcr1LxmoY7SXFgStWQxaciNCUB3UR7WfM1jKXXUDXC3yp42Fj8sw3,,,,青砖灰瓦,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_o0NwuYxeSEUrAzjAhy2g8azPfGNAACQABIj2A1.jpeg?from=327834062,588,1,193,0,,1717587290815,https://www.douyin.com/video/7376448199764102427
7376631259658816778,0,大理寺是干什么的？为什么叫大理寺？#历史 #文化 @抖音小助手,大理寺是干什么的？为什么叫大理寺？#历史 #文化 @抖音小助手,1717505814,3414037219,MS4wLjABAAAAvSJ48niKkVNxlS5y5s7jriMom3jhrRwy1BSBxPr6SXk,,,,大熊熊小天才,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_aa9300165f3d5dda7eda.jpeg?from=327834062,84,9,5,10,,1717587290815,https://www.douyin.com/video/7376631259658816778
7376890306857389375,0,汉代马王堆出土珍贵文献，直接改变了学术界认知！ #道德经 #老子 #传统文化 #道德经帛书版,汉代马王堆出土珍贵文献，直接改变了学术界认知！ #道德经 #老子 #传统文化 #道德经帛书版,1717566142,4068667468553240,MS4wLjABAAAAw37cYxk0EM-9z33it4iytvQh09dsmMqR7WxAbhuR2gJdVAKriI08SRhL5Pf9Nq7s,,,,传承之学,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_16f2c9682850c8e2c91db5b978c3c444.jpeg?from=327834062,3,2,0,2,,1717587292461,https://www.douyin.com/video/7376890306857389375
7376476873687174438,0,中国的省级行政区——天津2，天津的漕运史#天津 #天津漕运 #天津漕运史 ,中国的省级行政区——天津2，天津的漕运史#天津 #天津漕运 #天津漕运史 ,1717469886,96839269614,MS4wLjABAAAAR85Qgi7-D4cz_ESwSJ2P0n_ecyuwgaMY6_nZKEYIR3g,,,,我是陈博士呀,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_da1e01fa0f4a2cd7c42fd788d64def50.jpeg?from=327834062,14,3,13,0,,1717587292461,https://www.douyin.com/video/7376476873687174438
7376165589775027456,0,考古发现，正在不断补充、扩展甚至颠覆我们对历史的认知。 #好书大晒 #考古  #历史 #中华文明,考古发现，正在不断补充、扩展甚至颠覆我们对历史的认知。 #好书大晒 #考古  #历史 #中华文明,1717397405,100858487071,MS4wLjABAAAAkY1_cwEdVZeSlWpflnf-sebimJSviPzZSjFojW2bCow,,,,北京大学出版社,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_a94bcbf98f354790a74b41c8ccb030fd.jpeg?from=327834062,47,7,3,1,,1717587292461,https://www.douyin.com/video/7376165589775027456
7376642717058649383,0,几分钟让你了解西汉到东汉24帝顺序详解#汉朝 #大汉 #知识点总结 #历史 #国学文化,几分钟让你了解西汉到东汉24帝顺序详解#汉朝 #大汉 #知识点总结 #历史 #国学文化,1717508480,71449080939,MS4wLjABAAAA1Ixz2GbalacawEwAPrYGk961iB4TGaIgSkl-4qz1F7w,,,,历史小丸™,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_fcfdaf8c6d1c0c1d3232ac1a028f7d24.jpeg?from=327834062,11,4,1,0,,1717587292461,https://www.douyin.com/video/7376642717058649383
7376222695630834956,0,#商朝 的人祭和人殉制度，在#中国 #历史 上较为突出。具体表现在哪些方面呢？#读书 #国学文化,#商朝 的人祭和人殉制度，在#中国 #历史 上较为突出。具体表现在哪些方面呢？#读书 #国学文化,1717410686,111213318562,MS4wLjABAAAA-jeBACH5RxWbE39vGaSL2ltcHN4CFBq1BXOoVLduN5M,,,,洛中,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_3be3b3523685ed7695a452a91be10833.jpeg?from=327834062,134,5,45,3,,1717587292466,https://www.douyin.com/video/7376222695630834956
7376408401187769627,0,探历史溯源，览社会发展变化#历史文化#义务推广齐文化#故乡 #历史古迹#最美家乡,探历史溯源，览社会发展变化#历史文化#义务推广齐文化#故乡 #历史古迹#最美家乡,1717453944,101651206992,MS4wLjABAAAAWdz2ES1y8eEDiPHCgzC6GCZtl-S4t3qDqZoFTZwZEbU,,,,国子,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_osITe8C9CnkDyfAtSgAZA32kEbarUsADIcIAEA.jpeg?from=327834062,523,112,102,98,,1717587292467,https://www.douyin.com/video/7376408401187769627
7376262379874635017,0,他玩出了享誉世界的名声，玩出了和谐美满的婚姻，玩出了无人能敌的人生精彩#赵元任#天才#民国#大师#萧大业,他玩出了享誉世界的名声，玩出了和谐美满的婚姻，玩出了无人能敌的人生精彩#赵元任#天才#民国#大师#萧大业,1717419926,109417576164,MS4wLjABAAAAlAq_z5UH72YPUOM3cIsUa8KL5HVPNW2EjDxV8caLReM,,,,萧大业,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_faea0009827c1f2216c6.jpeg?from=327834062,11150,3661,618,2819,,1717587292467,https://www.douyin.com/video/7376262379874635017
7376519304323353897,68,2024高考作文最后预测5道题来啦！新质生产力，新与旧思辨 整本书阅读，新视角思辨 历史故事，道德修养 传统文化，理想精神 科技强国，自立自强 你觉得会考什么作文呢？#高考作文预测……版本过低，升级后可展示全部信息,2024高考作文最后预测5道题来啦！新质生产力，新与旧思辨 整本书阅读，新视角思辨 历史故事，道德修养 传统文化，理想精神 科技强国，自立自强 你觉得会考什么作文呢？#高考作文预测……版本过低，升级后可展示全部信息,1717479755,2867977299693118,MS4wLjABAAAAf-HAwFKxK0oGJApB21kmS9Ol4uip4mC-gg_e-5Kq73wE16EG7Q5rE9K8MYeJhcDE,,,,今天写作文了吗,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_ocnn4AvQACAdghIyBvftACgK9CtAUgEaeAzDA7.jpeg?from=327834062,1342,1120,7,552,,1717587292467,https://www.douyin.com/video/7376519304323353897
7376216133386456347,0,华夏历史上十大千古罪人，你觉得谁对后世影响最大？,华夏历史上十大千古罪人，你觉得谁对后世影响最大？,1717452300,1383639816614800,MS4wLjABAAAAxN3l7fuYMUBz8SVLWkfdYp6BzWKFr8cLuMi7IGQGJS7lT0cTTmWYa19YNdV7tiiw,,,,小玉天天说,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/douyin-user-image-file_dd3adfb86c523f843d8f2609b1df31b9.jpeg?from=327834062,2888,1371,93,759,,1717587292467,https://www.douyin.com/video/7376216133386456347
7345470015476436235,0,靖康之耻，到底有多耻辱？北宋开国到靖康之耻全过程#历史文化 #宋朝 #历史vlog #靖康之耻 #上热门话题,靖康之耻，到底有多耻辱？北宋开国到靖康之耻全过程#历史文化 #宋朝 #历史vlog #靖康之耻 #上热门话题,1710250539,116986150397955,MS4wLjABAAAAJdBNn6xkxdsGyXry7V_DHqTmQ0G9uHshHuGD79APK6c,,,,历史揭秘F,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_owCXNIlQnlCB2CY5gDbGAWAA38C1AlAAPKe9Ef.jpeg?from=327834062,80616,29495,6957,7776,,1717587292467,https://www.douyin.com/video/7345470015476436235
